sex,birth_year,marital_status,religion,job_code,income,region_code
female,1962,3,1,521.0,,3
female,1997,0,2,,,3
male,1938,1,2,611.0,,3
female,1939,1,2,,,3
female,1931,2,1,,,3
female,1928,2,2,,,3
female,1934,2,2,,,3
male,1945,1,1,,,3
female,1950,1,1,941.0,87.0,3
male,1979,1,2,873.0,330.6,3
female,1978,1,2,999.0,,3
male,2010,0,2,,,3
female,2010,0,2,,,3
female,1935,2,1,,,3
male,1935,1,1,876.0,156.0,3
female,1938,1,1,,,3
male,1943,4,2,,,3
female,1939,2,1,,,3
female,1933,2,1,,,3
male,1955,1,2,753.0,257.0,3
female,1961,1,2,,,3
male,1936,1,1,521.0,,3
female,1942,1,1,521.0,,3
male,1934,1,1,,,3
female,1934,1,1,,,3
male,1963,5,1,,,3
female,1936,2,1,,,3
male,1975,1,1,853.0,371.0,3
female,1978,1,1,,,3
female,2002,0,1,,,3
female,2004,0,1,,,3
male,1976,1,2,873.0,431.0,3
female,1979,1,2,,,3
female,2012,0,2,,,3
female,2012,0,2,,,3
male,1932,1,1,,,2
female,1940,1,1,,,2
male,1935,1,1,,,2
female,1933,1,1,,,2
male,1962,1,2,,,3
female,1965,1,2,930.0,205.0,3
male,1988,5,2,314.0,150.0,3
male,1947,1,1,,,3
female,1951,1,1,,,3
female,1984,5,2,313.0,188.0,3
male,1949,3,2,875.0,,2
male,1978,5,2,,,2
male,1958,5,1,941.0,333.3,2
male,1964,1,1,773.0,,3
female,1966,1,1,930.0,129.6,3
female,1989,5,1,259.0,254.0,3
female,1991,5,1,,,3
female,1943,2,1,952.0,20.0,3
male,1957,1,1,710.0,271.6,3
female,1963,1,1,930.0,173.3,3
male,1946,1,2,841.0,269.5,3
female,1949,1,1,,,3
female,1977,5,1,521.0,120.0,3
male,1939,1,2,,,3
female,1944,1,1,,,3
male,1977,1,2,312.0,333.3,3
female,1980,1,2,259.0,80.0,3
male,2009,0,2,,,3
male,2011,0,2,,,3
female,1969,3,2,521.0,158.0,3
female,1991,5,2,510.0,164.7,3
female,1994,5,2,,,3
male,2009,0,2,,,3
female,1939,3,1,,,3
male,1979,5,2,510.0,250.0,2
female,1941,2,2,,,2
male,1962,1,2,771.0,254.2,2
female,1966,1,2,,,2
female,1937,2,1,,,2
male,1951,1,1,953.0,250.0,2
female,1953,1,1,953.0,150.0,2
male,1977,1,1,151.0,,2
male,1981,5,1,235.0,352.0,2
female,1983,1,1,313.0,192.0,2
male,1976,1,2,761.0,283.0,2
female,1977,1,2,259.0,80.0,2
male,2010,0,2,,,2
female,1944,2,2,,,2
male,1975,5,1,762.0,210.0,2
male,1970,1,2,751.0,300.0,2
female,1973,1,2,254.0,125.0,2
female,2003,0,2,,,2
female,2004,0,2,,,2
female,1943,5,2,,,4
male,1948,1,2,,,4
female,1949,1,2,953.0,,4
male,1953,1,1,271.0,,4
female,1962,1,1,930.0,202.0,4
male,1985,5,1,861.0,265.8,4
male,1936,1,2,,,4
female,1939,1,2,,,4
male,1945,1,2,999.0,,3
female,1946,1,2,,,3
male,1973,5,2,,,3
male,1975,5,2,,,3
female,1936,2,2,,,3
male,1962,5,2,942.0,125.0,3
female,1959,2,2,,,3
female,1935,2,1,,,3
female,1945,2,1,,,3
male,1998,0,1,,,3
male,1934,1,2,611.0,,3
female,1940,1,2,,,3
female,1933,2,1,,,3
male,1929,6,1,611.0,,3
female,1933,2,1,611.0,,3
female,1933,2,1,611.0,,3
male,1962,3,2,,,3
female,1938,2,1,,,3
female,1932,2,1,,,3
female,1934,2,2,,,3
male,1942,2,2,,,3
male,1957,3,2,,,3
female,1951,3,2,,,2
male,1943,1,1,,,3
female,1948,1,1,,,3
male,1949,1,2,,,3
female,1949,1,1,399.0,,3
male,1942,1,1,,,3
female,1947,1,1,941.0,90.0,3
male,1944,1,2,942.0,120.0,3
female,1952,1,1,,,3
male,1939,1,1,,,3
female,1940,1,1,,,3
female,1939,2,2,999.0,20.0,3
female,1968,3,2,941.0,,3
female,1993,5,2,,,3
female,1996,5,2,,,3
female,1974,5,1,399.0,170.0,2
female,1939,2,1,,,2
female,1942,2,1,,,3
female,1937,2,1,,,3
male,1971,1,2,521.0,214.4,3
female,1976,1,2,247.0,104.0,3
male,2002,0,2,,,3
male,2003,0,2,,,3
male,1961,5,1,,,2
female,1938,2,1,,,2
male,1961,1,1,841.0,226.6,3
female,1964,1,1,930.0,184.8,3
male,1961,1,1,753.0,666.6,3
female,1963,1,1,521.0,,3
female,1995,5,2,,,3
male,1957,3,2,,,2
male,1971,5,2,,,2
male,1970,5,1,,,2
female,1975,1,1,,,2
male,1972,1,1,,,2
male,1997,0,1,,,2
male,2001,0,1,,,2
male,2007,0,1,,,2
female,2014,0,1,,,2
male,1973,1,2,761.0,389.9,2
female,1973,1,2,399.0,120.0,2
female,2001,0,2,,,2
male,2002,0,2,,,2
male,1967,1,2,442.0,,2
female,1970,1,2,,,2
female,1996,5,2,,,2
male,1998,0,2,,,2
male,1956,1,2,873.0,,2
female,1957,1,2,,,2
female,1983,5,2,222.0,300.0,2
male,1985,5,2,,,2
male,1951,1,1,,,2
female,1953,1,1,864.0,117.5,2
male,1982,5,1,930.0,158.0,2
male,1937,1,1,,,2
female,1936,1,1,,,2
male,1969,5,1,,,2
female,1942,2,1,,,2
female,1996,5,1,,,2
female,1997,0,1,,,2
female,1969,2,1,999.0,75.0,2
female,1993,5,1,,,2
female,1998,0,1,521.0,,2
female,1962,2,1,510.0,166.6,2
male,1996,5,1,,,2
male,1965,1,2,224.0,488.0,2
female,1964,1,2,873.0,,2
female,1991,5,2,285.0,258.0,2
male,1992,5,2,,,2
female,1975,3,1,,,2
male,2000,0,1,,,2
female,2004,0,1,,,2
female,2008,0,1,,,2
male,1953,1,1,611.0,,3
female,1956,1,1,611.0,,3
female,1924,2,1,,,3
female,1939,2,1,,,3
male,1973,5,1,,,3
female,1957,2,2,991.0,,3
female,1936,2,1,,,3
female,1934,2,1,,,3
male,1939,4,2,,,3
female,1938,2,1,,,4
female,1938,2,1,,,4
male,1939,1,1,,,4
female,1940,1,1,,,4
male,1942,1,1,,,4
female,1952,1,1,,,4
male,1957,1,1,942.0,150.0,3
female,1961,1,1,952.0,108.0,3
female,1951,1,2,611.0,,3
male,1942,1,1,941.0,,4
female,1944,1,1,,,4
male,1974,1,2,271.0,608.0,3
female,1978,1,2,399.0,50.0,3
male,2003,0,2,,,3
female,2004,0,2,,,3
male,1941,1,1,,,3
female,1944,1,1,,,3
female,1948,4,2,,,3
female,1951,3,2,421.0,76.9,3
male,1962,1,1,,,3
female,1965,1,1,,,3
female,1993,5,2,,,3
male,1939,1,1,,,3
female,1943,1,1,,,3
female,1952,2,1,952.0,140.0,3
male,1977,1,2,,,3
female,1981,1,2,254.0,220.0,3
male,2009,0,2,,,3
male,2011,0,2,,,3
female,1948,2,1,611.0,,3
female,1946,2,2,,,3
female,1965,2,1,,,3
male,1991,5,1,999.0,,3
male,1997,0,1,,,3
male,1959,3,2,910.0,,3
female,1946,2,1,,,3
male,1932,1,1,,,3
female,1935,1,1,,,3
male,1972,5,1,,,3
female,1942,2,1,952.0,20.0,4
male,1944,1,1,,,7
female,1947,1,2,,,7
male,1969,5,1,910.0,,7
female,1937,2,1,941.0,44.8,7
male,1947,1,1,942.0,100.0,7
female,1950,1,1,951.0,32.0,7
male,1991,5,1,753.0,180.0,7
male,1973,5,1,,,7
female,1937,2,2,611.0,,7
male,1981,1,2,510.0,399.6,7
female,1983,1,2,314.0,147.0,7
female,2010,0,2,,,7
male,2013,0,2,,,7
male,1968,1,1,,,7
female,1968,1,1,951.0,109.6,7
male,1999,0,1,,,7
male,1957,1,2,,,7
female,1958,1,2,441.0,154.0,7
female,1985,1,1,399.0,213.8,7
male,1988,5,2,,,7
male,1980,1,1,510.0,335.0,7
male,1963,1,2,873.0,247.0,2
female,1946,1,2,,,2
female,1931,2,1,,,2
male,1950,1,2,992.0,142.0,2
female,1950,1,2,951.0,58.0,2
male,1984,5,1,,,7
male,1938,1,2,611.0,,7
female,1942,1,2,611.0,,7
female,1935,3,2,,,7
female,1930,2,2,,,7
female,1950,1,1,,,7
male,1946,1,1,,,7
male,1973,5,1,312.0,178.0,7
female,1965,1,2,952.0,120.0,7
male,1998,0,2,,,7
male,1959,5,2,941.0,340.8,7
male,1926,1,2,,,7
female,1932,1,2,,,7
female,1943,2,2,,,7
male,1962,1,2,441.0,425.7,7
female,1964,1,2,441.0,,7
male,2002,0,2,,,7
male,1992,5,2,953.0,154.0,7
male,1941,1,1,,,7
female,1939,1,1,,,7
male,1977,1,2,411.0,310.8,7
female,1976,1,2,313.0,151.0,7
female,2005,0,2,,,7
female,2010,0,2,,,7
male,2011,0,2,,,7
male,1972,1,1,432.0,,7
female,1977,1,1,521.0,,7
male,2002,0,1,,,7
female,2004,0,1,,,7
female,1962,5,2,441.0,165.6,7
female,1965,2,2,,,7
male,1960,3,1,412.0,200.0,7
female,1923,2,1,,,7
female,1950,2,1,,,1
female,1959,3,1,421.0,110.0,1
male,1983,5,1,910.0,144.0,1
male,1986,5,1,399.0,120.0,1
female,1939,2,1,,,1
male,1983,5,1,521.0,160.0,1
male,1950,1,1,,,1
female,1959,1,1,,,1
female,1955,4,1,442.0,,7
female,1981,5,1,,,7
male,1982,5,1,521.0,161.7,7
male,1966,1,1,873.0,374.9,2
female,1967,1,1,,,2
female,1994,5,1,442.0,,2
male,1981,1,2,741.0,243.2,2
female,1980,1,2,,,2
male,2006,0,2,,,2
female,2008,0,2,,,2
female,1937,1,1,952.0,20.0,2
male,1937,1,1,,,2
male,1937,1,2,,,2
female,1946,1,2,,,2
male,1969,1,2,922.0,195.4,2
female,1973,1,1,,,2
male,2002,0,1,,,2
female,2004,0,1,,,2
female,1944,1,1,951.0,60.0,2
male,1970,1,2,312.0,451.8,2
female,1969,1,2,,,2
female,1996,5,2,442.0,,2
male,2001,0,2,,,2
male,1968,1,2,910.0,,7
female,1980,1,2,930.0,146.6,7
male,1942,1,2,,,7
female,1949,1,2,,,7
male,1954,3,2,941.0,,7
male,1996,5,2,,,7
male,1998,0,2,,,7
female,2002,0,1,,,7
female,1974,3,1,442.0,,7
male,1934,1,1,,,7
female,1939,1,1,,,7
male,1939,1,1,,,7
female,1940,1,1,,,7
male,1933,1,2,,,7
female,1936,1,2,,,7
male,1941,1,1,,,7
female,1942,1,1,,,7
male,1937,1,2,259.0,20.0,7
female,1939,1,2,,,7
male,1939,1,1,,,7
female,1943,1,1,,,7
male,1941,1,1,873.0,,7
female,1945,1,1,,,7
female,1940,2,2,,,7
male,1942,1,1,,,7
female,1948,1,1,,,7
female,1946,2,1,,,7
female,1948,2,2,941.0,20.0,7
male,1945,1,2,611.0,,7
female,1950,1,2,611.0,,7
male,1929,1,2,611.0,,7
female,1933,1,2,611.0,,7
male,1937,1,2,611.0,,7
female,1936,1,2,611.0,,7
female,1944,2,1,,,7
male,1955,1,2,611.0,,7
female,1959,1,2,421.0,152.0,7
male,1932,1,2,,,7
female,1941,1,2,,,7
female,1948,2,1,,,7
male,1963,1,2,612.0,,7
female,1965,1,2,,,7
female,1994,5,2,,,7
female,1932,2,2,,,7
female,1933,2,2,,,7
female,1937,2,1,,,7
female,1933,2,1,,,7
male,1940,1,2,611.0,,7
female,1941,1,2,941.0,20.0,7
male,1956,2,1,941.0,,7
female,1995,5,1,999.0,,7
male,1935,1,2,611.0,,7
female,1933,1,2,,,7
female,1934,2,2,611.0,,7
female,1931,2,2,,,7
male,1950,1,2,,,7
female,1949,1,1,,,7
female,1944,2,1,,,7
female,1929,2,2,,,7
male,1976,1,1,875.0,,7
female,1977,1,1,,,7
male,2000,0,1,,,7
female,2008,0,1,,,7
female,1963,3,1,530.0,50.0,7
female,1992,5,1,953.0,32.0,7
female,1992,5,1,952.0,80.0,7
male,2000,0,1,,,7
female,1970,1,2,999.0,60.1,7
male,1946,1,1,,,7
female,1949,1,1,,,7
male,1960,1,2,611.0,,7
female,1959,1,2,611.0,,7
male,1941,1,1,,,7
female,1945,1,1,,,7
male,1971,4,2,,,7
male,1980,1,2,841.0,,2
female,1982,1,2,313.0,82.8,2
female,2008,0,2,,,2
female,2010,0,2,,,2
male,1974,5,2,910.0,,1
male,1943,1,2,,,1
female,1950,1,2,,,1
male,1977,5,2,922.0,100.0,1
male,1949,1,1,941.0,114.5,1
female,1956,1,1,,,1
male,1926,1,2,,,1
female,1927,1,2,,,1
female,1955,5,2,,,1
male,1974,1,2,771.0,,2
female,1983,1,2,,,2
female,2007,0,2,,,2
female,2009,0,2,,,2
male,1935,1,2,399.0,,2
female,1938,1,2,,,2
male,1976,1,1,510.0,232.0,2
female,1979,1,1,247.0,179.0,2
male,2006,0,1,,,2
male,2009,0,1,,,2
male,1943,1,1,,,2
female,1944,1,1,,,2
male,1940,1,2,,,2
female,1942,1,1,,,2
male,1936,1,1,,,2
female,1940,1,1,,,2
female,1946,2,2,,,2
male,1957,1,1,530.0,,2
female,1963,1,1,211.0,358.3,2
male,1991,5,1,,,2
male,1948,3,2,,,7
female,1954,3,2,,,7
male,1980,5,2,,,7
male,1935,1,1,,,7
female,1942,1,1,,,7
female,1945,2,1,,,7
female,1937,2,1,,,7
female,1942,4,1,,,7
male,1943,1,2,,,7
female,1949,1,2,,,7
male,1946,1,1,823.0,,7
female,1949,1,1,823.0,,7
female,1932,2,2,,,7
male,1947,1,2,611.0,,7
female,1953,1,2,611.0,,7
female,1934,2,1,,,7
female,1938,2,1,,,7
female,1939,2,1,,,7
female,1936,2,1,,,7
male,1939,4,2,,,7
male,1940,1,1,611.0,,7
female,1946,1,1,611.0,,7
male,1974,1,1,312.0,215.0,7
female,1942,2,1,,,7
female,1981,1,1,930.0,110.0,7
male,2012,0,1,,,7
male,1969,1,2,942.0,191.0,7
female,1971,1,2,953.0,,7
male,1996,5,2,,,7
female,2000,0,2,,,7
male,1953,1,2,930.0,157.0,7
female,1960,1,2,,,7
male,1941,1,2,611.0,,7
female,1942,1,2,611.0,,7
male,1965,1,1,873.0,301.6,7
female,1972,1,1,,,7
female,1993,5,1,,,7
male,1996,5,1,,,7
female,1937,2,1,,,7
female,1997,0,2,,,7
female,2007,0,2,,,7
male,1944,1,1,,,7
female,1948,1,1,,,7
female,1946,2,2,,,7
female,1940,2,1,,,7
male,1933,1,2,611.0,,7
female,1942,1,2,611.0,,7
male,1930,1,2,,,7
female,1939,1,2,,,7
female,1995,5,2,,,7
male,1946,1,2,442.0,,7
female,1950,1,2,442.0,,7
female,1972,3,2,442.0,250.0,7
female,1927,2,2,,,7
female,1930,2,2,,,7
male,1964,1,1,772.0,158.0,7
female,1971,1,1,521.0,200.0,7
female,1997,0,1,,,7
female,1999,0,1,,,7
male,1936,1,1,941.0,20.0,7
female,1945,1,1,,,7
male,1955,1,1,873.0,,7
female,1957,1,1,,,7
female,1986,1,2,,,7
male,1988,5,1,,,7
female,1991,5,1,247.0,144.8,7
male,1981,1,2,312.0,231.0,7
male,1973,1,1,510.0,303.3,7
female,1975,1,1,873.0,40.0,7
male,2002,0,1,,,7
male,2004,0,1,,,7
female,2013,0,2,,,7
male,1967,1,2,873.0,,7
female,1970,1,2,313.0,212.0,7
female,1997,0,2,,,7
female,2004,0,2,,,7
male,2008,0,2,,,7
male,1965,1,2,873.0,,7
female,1956,1,2,,,7
male,1993,5,2,312.0,142.1,7
male,1991,5,2,,,7
male,1941,1,1,999.0,20.0,7
female,1948,1,1,,,7
male,1965,1,2,285.0,,7
female,1975,1,2,442.0,44.0,7
male,2000,0,2,,,7
male,2005,0,2,,,7
male,2011,0,2,,,7
male,1931,1,1,611.0,,7
female,1932,1,1,,,7
male,1940,1,2,611.0,,7
female,1939,1,2,,,7
male,1966,1,1,135.0,593.3,1
female,1968,1,1,,,1
male,1994,5,1,,,1
male,1995,5,1,,,1
male,1997,0,1,,,1
male,1974,1,1,134.0,329.1,1
female,1974,1,2,,,1
male,2007,0,2,,,1
female,1942,2,1,,,1
male,1936,1,2,,,1
female,1937,1,1,,,1
male,1941,2,1,,,1
male,1935,2,2,,,2
male,1976,1,1,313.0,360.0,2
female,1976,1,1,510.0,,2
male,2012,0,1,,,2
male,1947,1,1,,,2
female,1944,1,1,941.0,76.0,2
male,1972,5,2,442.0,374.2,2
male,1947,1,2,,,2
female,1948,1,2,951.0,50.0,2
male,1940,1,2,,,7
female,1955,1,2,,,7
female,1991,5,2,,,7
female,1965,5,1,,,2
male,1938,1,2,,,2
female,1941,1,2,,,2
male,1947,1,1,,,7
female,1949,1,1,951.0,,7
male,1976,5,2,,,7
male,1929,1,2,,,7
female,1933,1,2,,,7
male,1940,1,2,,,7
female,1945,1,1,,,7
female,1943,2,2,941.0,20.0,7
male,1941,1,2,942.0,72.5,7
female,1942,1,1,,,7
female,1954,5,1,,,7
male,1936,3,2,,,7
male,1957,1,1,,,7
female,1952,1,1,,,7
male,1980,1,2,312.0,320.3,7
female,1983,1,2,,,7
male,2010,0,2,,,7
male,2012,0,2,,,7
male,1959,1,1,312.0,208.3,7
female,1962,1,1,930.0,108.0,7
male,1937,1,2,,,7
female,1940,1,2,,,7
male,1972,5,2,864.0,200.0,7
male,1931,1,2,,,7
female,1933,1,2,,,7
female,1938,2,1,,,7
female,1950,2,2,,,7
male,1936,1,1,611.0,,7
female,1942,1,1,611.0,,7
male,1942,1,1,248.0,,7
female,1944,1,1,,,7
male,1938,1,1,,,7
female,1940,1,1,611.0,,7
male,1936,1,1,611.0,,7
female,1946,1,1,611.0,18.0,7
female,1945,2,1,953.0,117.0,7
female,1959,3,1,,,7
male,1986,5,2,259.0,200.0,7
male,1969,1,1,930.0,169.6,7
female,1976,1,1,,,7
male,2008,0,1,,,7
female,2011,0,1,,,7
male,1965,1,2,761.0,,7
female,1971,1,2,,,7
male,2003,0,2,,,7
male,1975,1,1,761.0,300.0,7
female,1986,1,1,,,7
female,1931,2,2,,,7
male,1921,1,2,,,7
female,1927,1,2,,,7
female,1949,2,1,,,7
female,1934,2,1,,,3
female,1937,2,1,,,2
female,1932,2,2,,,2
female,1938,2,2,,,3
male,1932,2,1,,,3
female,1932,2,2,,,3
female,1931,2,2,,,3
female,1934,2,2,,,3
female,1933,2,1,,,3
male,1977,5,1,854.0,422.0,3
male,1935,2,1,,,3
female,1934,2,1,,,3
female,1959,2,1,442.0,,3
female,1980,5,1,313.0,150.0,3
male,1978,5,2,,,3
male,1927,2,1,,,3
male,1965,1,2,772.0,,3
female,1969,1,2,952.0,170.0,3
male,1995,5,2,,,3
male,2001,0,2,,,3
male,1951,1,1,873.0,,3
female,1949,1,1,,,3
male,1950,1,1,910.0,,3
female,1957,1,1,,,3
female,1954,3,1,941.0,95.0,3
male,1959,1,1,761.0,300.0,3
female,1966,1,1,951.0,85.0,3
male,1983,5,1,153.0,213.0,3
male,1949,1,2,,,3
female,1954,1,2,,,3
male,1978,5,2,,,3
male,1959,1,2,854.0,667.0,3
female,1963,1,2,,,3
male,1973,3,2,874.0,,3
female,1975,3,2,247.0,153.0,3
female,1998,0,2,,,3
female,2001,0,2,,,3
male,1949,1,1,,,3
female,1965,1,1,,,3
female,1946,2,1,,,3
male,1940,1,2,,,3
female,1940,1,2,,,3
female,1940,2,2,,,3
female,1939,2,1,,,3
female,1957,3,2,952.0,112.0,3
female,1986,5,2,,,3
male,1940,1,1,,,3
female,1940,1,1,,,3
male,1965,5,2,,,3
male,1950,1,2,910.0,213.0,3
female,1953,1,2,941.0,111.0,3
female,1979,5,2,,,3
male,1951,1,2,611.0,,3
female,1955,1,2,,,3
female,1933,1,2,,,3
male,1938,1,2,,,3
male,1951,1,2,159.0,,3
female,1952,1,2,611.0,,3
female,1986,5,2,243.0,375.0,1
male,1955,1,2,312.0,250.0,3
female,1956,1,2,,,3
female,1983,1,2,,,3
male,1987,5,2,,,3
male,1986,1,2,151.0,,3
male,1959,1,2,521.0,,3
female,1964,1,2,,,3
male,1988,5,2,312.0,237.0,3
male,1938,1,1,,,3
female,1938,1,1,,,3
male,1968,1,1,312.0,375.0,3
female,1971,1,1,,,3
female,1999,0,1,,,3
male,2000,0,1,,,3
male,1955,1,2,873.0,,3
female,1960,1,1,,,3
male,1946,1,1,,,3
female,1948,1,1,,,3
male,1977,5,2,999.0,100.0,3
female,1936,2,2,,,3
female,1932,2,1,,,3
male,1936,1,1,,,3
female,1941,1,1,,,3
male,1958,2,1,,,1
female,1942,2,1,,,1
male,1969,5,1,320.0,505.8,1
male,1940,1,1,,,1
female,1942,1,1,,,1
female,1941,2,1,,,1
male,1979,1,2,222.0,350.0,2
female,1979,1,2,259.0,58.3,2
male,2011,0,2,,,2
male,1933,2,2,,,2
male,1963,1,2,772.0,,2
female,1967,1,1,,,2
female,2010,0,2,,,2
male,1963,1,2,873.0,,2
female,1973,1,2,,,2
female,1992,5,2,,,2
female,1995,5,2,,,2
female,2002,0,2,,,2
female,1936,2,2,,,2
male,1955,1,2,730.0,207.5,2
female,1960,1,2,722.0,,2
male,1939,1,2,,,2
female,1949,1,2,941.0,88.3,2
male,1947,1,1,274.0,,2
female,1941,1,1,,,2
male,1963,5,2,,,2
female,1937,2,1,,,2
male,1934,1,1,,,2
female,1942,1,1,941.0,103.4,2
male,1942,1,1,,,2
female,1947,1,1,421.0,55.0,2
male,2008,0,1,,,2
male,1972,1,2,761.0,,3
female,1973,1,2,953.0,119.0,3
female,2000,0,2,,,3
female,2003,0,2,,,3
female,1941,2,1,,,3
female,1936,2,2,,,3
male,1979,1,2,312.0,316.7,3
female,1979,1,2,,,3
female,2009,0,2,,,3
female,2013,0,2,,,3
male,1948,1,2,,,3
female,1952,1,2,,,3
male,1931,1,2,,,3
female,1935,1,2,,,3
female,1973,3,2,314.0,146.0,3
female,1998,0,2,,,3
female,1999,0,2,,,3
female,1953,3,1,,,3
male,1944,1,1,921.0,,3
female,1945,1,1,,,3
female,1934,2,1,,,3
male,1957,1,1,312.0,642.0,3
female,1958,1,1,259.0,,3
female,1986,1,1,259.0,307.17,3
male,1989,5,1,254.0,160.0,3
male,1984,1,1,235.0,508.0,3
female,1942,2,1,530.0,,3
male,1963,5,1,,,3
female,1937,2,1,941.0,30.0,3
male,1962,1,1,742.0,625.92,3
female,1964,1,1,,,3
male,1952,1,2,743.0,344.57,3
female,1959,1,2,,,3
male,1978,5,2,753.0,385.5,3
male,1952,1,1,851.0,251.33,3
female,1952,1,1,,,3
female,1978,1,1,,,3
male,1971,1,1,141.0,543.73,3
male,1965,1,1,,,2
male,1997,0,1,,,2
female,1934,2,1,,,2
female,1965,1,1,530.0,1000.0,2
male,1995,5,1,,,2
male,1997,0,1,,,2
female,1965,3,2,442.0,78.0,3
female,1935,2,2,,,3
male,1946,1,1,,,3
female,1951,1,1,,,3
female,1999,0,1,,,3
male,1943,1,1,,,3
female,1947,1,1,,,3
male,1942,5,2,,,3
male,1954,1,1,873.0,,3
female,1956,1,1,,,3
male,1940,1,1,611.0,,3
female,1947,1,1,611.0,,3
female,1944,2,1,422.0,,3
female,1942,2,1,,,2
male,1969,5,1,891.0,170.0,2
male,1938,1,2,,,2
female,1946,1,1,530.0,,2
male,1973,5,2,921.0,,2
female,1938,2,1,521.0,,2
male,1946,3,2,139.0,540.0,2
female,1937,2,1,941.0,75.8,2
female,1956,2,2,,,2
female,1951,2,1,951.0,78.0,2
female,1981,1,2,,,2
male,1980,1,2,772.0,,2
male,1946,1,1,,,2
female,1946,1,1,,,2
male,1947,1,1,873.0,,2
female,1950,1,1,,,2
male,1948,1,1,942.0,138.3,2
female,1950,1,1,,,2
male,1950,1,2,942.0,153.7,2
female,1952,1,2,,,2
male,1934,1,1,,,2
female,1942,1,1,,,2
male,1940,1,1,,,2
female,1940,1,1,,,2
female,1972,5,1,,,2
female,1921,2,1,,,2
female,1937,2,2,,,3
male,1968,5,2,521.0,,3
female,1944,2,2,,,3
female,1977,5,2,243.0,257.0,3
male,1979,1,2,311.0,168.3,3
female,1935,2,2,,,3
female,1959,3,1,,,3
male,1936,1,2,611.0,,3
female,1936,1,2,611.0,,3
female,1998,0,2,,,3
male,1999,0,2,,,3
male,1941,1,2,611.0,,3
female,1941,1,1,611.0,,3
male,1968,3,2,875.0,257.0,3
male,1996,5,2,,,3
female,1998,0,2,,,3
female,1934,2,1,,,3
male,1941,1,1,611.0,,4
female,1935,1,1,611.0,,4
female,1938,2,1,,,4
female,1932,2,1,611.0,,4
male,1964,1,2,611.0,,4
female,1969,1,2,521.0,130.0,4
female,1995,5,2,,,4
male,1976,1,2,773.0,262.0,4
female,1970,1,2,873.0,80.8,4
female,2006,0,2,,,4
female,1965,3,1,442.0,54.0,2
male,1999,0,2,,,2
female,2002,0,2,,,2
female,1932,5,1,,,1
male,1941,1,1,,,4
female,1952,1,1,,,4
female,1925,2,1,,,4
female,1949,2,2,611.0,,4
male,1955,1,1,611.0,,4
female,1960,1,2,611.0,,4
female,1935,2,1,,,3
male,1968,5,1,521.0,,3
male,1946,1,1,,,3
female,1942,1,1,,,3
female,1961,4,2,952.0,122.5,3
male,1960,5,1,922.0,83.0,3
female,1947,1,2,,,3
male,1946,1,1,,,3
female,1953,1,1,,,3
female,1937,2,1,,,3
male,1952,1,1,613.0,,2
female,1964,1,1,611.0,,2
female,1956,2,1,421.0,200.0,2
male,1990,5,2,,,2
female,1991,5,2,399.0,220.0,2
male,1969,1,1,312.0,635.0,3
female,1968,1,1,,,3
male,2008,0,1,,,3
male,2010,0,1,,,3
female,2013,0,1,,,3
female,1976,5,2,245.0,170.5,2
male,1985,5,2,510.0,416.7,2
male,1963,1,2,141.0,691.0,1
female,1969,1,2,399.0,150.0,1
female,1992,5,2,,,1
female,1995,5,2,,,1
female,2002,0,2,,,1
male,1965,1,2,930.0,130.0,1
male,1930,1,2,,,1
female,1933,1,2,,,1
female,1986,1,2,,,1
male,2012,0,2,,,1
male,1935,2,1,,,2
female,1970,5,1,,,2
male,1983,1,2,320.0,650.0,2
female,1983,1,2,320.0,223.3,2
female,2011,0,2,,,2
male,2013,0,2,,,2
male,1942,1,2,,,1
female,1950,1,2,,,1
female,1937,2,2,,,4
male,1968,1,2,751.0,223.2,4
female,1969,1,2,421.0,18.0,4
female,1993,5,2,521.0,140.0,4
male,2004,0,2,,,4
male,2006,0,2,,,4
male,1935,1,1,611.0,,4
female,1938,1,1,611.0,,4
male,1934,1,1,,,4
female,1935,1,1,,,4
male,1977,5,2,741.0,341.7,4
male,1975,1,2,252.0,372.0,4
female,1979,1,2,252.0,,4
male,2008,0,2,,,4
female,1942,2,2,,,4
female,1943,1,2,,,4
female,1953,2,1,421.0,,4
male,1925,2,2,,,4
male,1943,1,2,,,4
female,1947,1,2,,,4
female,1942,5,1,,,4
male,1980,1,2,231.0,395.0,4
female,1982,1,2,,,4
female,2010,0,2,,,4
female,1948,2,2,,,4
male,1966,5,2,,,4
male,1942,1,1,521.0,,4
female,1946,1,1,951.0,30.0,4
male,1935,1,2,611.0,,4
female,1937,1,2,,,4
male,1942,1,1,999.0,50.0,4
female,1949,1,1,991.0,,4
female,1963,3,1,,,4
male,1989,5,1,442.0,166.3,4
male,1956,1,2,773.0,112.5,2
female,1961,1,2,952.0,100.0,2
female,1985,5,2,259.0,220.0,2
female,1950,3,2,941.0,40.0,7
male,1952,1,1,873.0,,7
female,1955,1,1,441.0,199.8,7
male,1982,1,1,873.0,310.8,7
male,1988,5,1,873.0,180.0,7
male,1951,1,2,,,7
female,1961,1,2,,,7
female,1949,2,2,,,7
female,1942,2,1,,,7
male,1941,1,2,,,7
female,1941,1,2,,,7
female,1930,2,1,,,7
male,1974,1,2,854.0,768.8,7
female,1983,1,2,,,7
female,2010,0,2,,,7
female,2013,0,2,,,7
male,1932,2,2,,,7
female,1947,2,1,941.0,20.0,7
